,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,CustomerHash
486,10227,25,100.0,3,2500.0,2004-03-02,Shipped,1,3,2004,Vintage Cars,102,S18_1342,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small,daa0e47b1cdd
487,10244,40,100.0,7,4000.0,2004-04-29,Shipped,2,4,2004,Vintage Cars,102,S18_1342,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
488,10256,34,95.55,2,3248.7,2004-06-08,Shipped,2,6,2004,Vintage Cars,102,S18_1342,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,dbb2ced232e4
489,10280,50,100.0,9,5000.0,2004-08-17,Shipped,3,8,2004,Vintage Cars,102,S18_1342,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,90c6fe2bbe78
490,10289,38,100.0,2,3800.0,2004-09-03,Shipped,3,9,2004,Vintage Cars,102,S18_1342,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,c726fb8f224e
491,10304,37,95.55,13,3535.35,2004-10-11,Shipped,4,10,2004,Vintage Cars,102,S18_1342,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium,dc0c6dbb3406
492,10312,43,89.38,10,3843.3399999999997,2004-10-21,Shipped,4,10,2004,Vintage Cars,102,S18_1342,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
493,10322,43,86.3,14,3710.9,2004-11-04,Shipped,4,11,2004,Vintage Cars,102,S18_1342,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium,9ca6ba7fedb8
494,10332,46,95.13,15,4375.98,2004-11-17,Shipped,4,11,2004,Vintage Cars,102,S18_1342,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,c86481cfaa2d
495,10346,42,36.11,3,1516.62,2004-11-29,Shipped,4,11,2004,Vintage Cars,102,S18_1342,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small,ec4d37a6663d
496,10356,50,50.18,9,2509.0,2004-12-09,Shipped,4,12,2004,Vintage Cars,102,S18_1342,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,6d18514c77d8
497,10369,44,100.0,8,4400.0,2005-01-20,Shipped,1,1,2005,Vintage Cars,102,S18_1342,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Large,3e77f87d80b8
498,10380,27,93.16,13,2515.3199999999997,2005-02-16,Shipped,1,2,2005,Vintage Cars,102,S18_1342,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
499,10391,35,100.0,2,3500.0,2005-03-09,Shipped,1,3,2005,Vintage Cars,102,S18_1342,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,013538910d8d
500,10422,51,95.55,2,4873.05,2005-05-30,In Process,2,5,2005,Vintage Cars,102,S18_1342,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Medium,212f84b84848
501,10102,41,50.14,1,2055.7400000000002,2003-01-10,Shipped,1,1,2003,Vintage Cars,53,S18_1367,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small,3bcaa70b06b7
502,10111,48,49.06,5,2354.88,2003-03-25,Shipped,1,3,2003,Vintage Cars,53,S18_1367,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Small,22893cb50b27
503,10126,42,54.99,17,2309.58,2003-05-28,Shipped,2,5,2003,Vintage Cars,53,S18_1367,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,Small,902e2ff570a8
504,10139,49,43.13,6,2113.3700000000003,2003-07-16,Shipped,3,7,2003,Vintage Cars,53,S18_1367,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,e537ccda51bc
505,10149,30,58.22,3,1746.6,2003-09-12,Shipped,3,9,2003,Vintage Cars,53,S18_1367,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Small,6061470bddd8
506,10162,45,51.21,1,2304.45,2003-10-18,Shipped,4,10,2003,Vintage Cars,53,S18_1367,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,70b9841f5801
507,10173,48,44.21,5,2122.08,2003-11-05,Shipped,4,11,2003,Vintage Cars,53,S18_1367,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,4eb3d8304916
508,10182,32,54.45,2,1742.4,2003-11-12,Shipped,4,11,2003,Vintage Cars,53,S18_1367,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
509,10193,46,53.37,6,2455.02,2003-11-21,Shipped,4,11,2003,Vintage Cars,53,S18_1367,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,0c5bea48007d
510,10205,48,63.61,1,3053.2799999999997,2003-12-03,Shipped,4,12,2003,Vintage Cars,53,S18_1367,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
511,10215,33,43.13,9,1423.2900000000002,2004-01-29,Shipped,1,1,2004,Vintage Cars,53,S18_1367,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,Small,6d69106a7943
512,10227,31,48.52,2,1504.1200000000001,2004-03-02,Shipped,1,3,2004,Vintage Cars,53,S18_1367,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small,daa0e47b1cdd
513,10244,20,58.22,6,1164.4,2004-04-29,Shipped,2,4,2004,Vintage Cars,53,S18_1367,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
514,10256,29,51.75,1,1500.75,2004-06-08,Shipped,2,6,2004,Vintage Cars,53,S18_1367,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,dbb2ced232e4
515,10280,27,57.68,8,1557.36,2004-08-17,Shipped,3,8,2004,Vintage Cars,53,S18_1367,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,90c6fe2bbe78
516,10289,24,56.07,1,1345.68,2004-09-03,Shipped,3,9,2004,Vintage Cars,53,S18_1367,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,c726fb8f224e
517,10304,37,48.52,12,1795.24,2004-10-11,Shipped,4,10,2004,Vintage Cars,53,S18_1367,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small,dc0c6dbb3406
518,10312,25,44.21,9,1105.25,2004-10-21,Shipped,4,10,2004,Vintage Cars,53,S18_1367,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
519,10322,41,57.68,5,2364.88,2004-11-04,Shipped,4,11,2004,Vintage Cars,53,S18_1367,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small,9ca6ba7fedb8
520,10332,27,89.89,16,2427.03,2004-11-17,Shipped,4,11,2004,Vintage Cars,53,S18_1367,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,c86481cfaa2d
521,10347,21,58.95,7,1237.95,2004-11-29,Shipped,4,11,2004,Vintage Cars,53,S18_1367,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,28c8fbc86931
522,10356,22,72.41,6,1593.02,2004-12-09,Shipped,4,12,2004,Vintage Cars,53,S18_1367,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,6d18514c77d8
523,10369,32,98.63,7,3156.16,2005-01-20,Shipped,1,1,2005,Vintage Cars,53,S18_1367,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Medium,3e77f87d80b8
524,10381,25,52.83,9,1320.75,2005-02-17,Shipped,1,2,2005,Vintage Cars,53,S18_1367,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,70b9841f5801
525,10391,42,100.0,3,4200.0,2005-03-09,Shipped,1,3,2005,Vintage Cars,53,S18_1367,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,013538910d8d
526,10422,25,51.75,1,1293.75,2005-05-30,In Process,2,5,2005,Vintage Cars,53,S18_1367,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Small,212f84b84848
527,10110,37,100.0,16,3700.0,2003-03-18,Shipped,1,3,2003,Classic Cars,124,S18_1589,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,c86481cfaa2d
528,10123,26,100.0,2,2600.0,2003-05-20,Shipped,2,5,2003,Classic Cars,124,S18_1589,40.32.2555,"54, rue Royale",,Nantes,,44000,France,EMEA,Schmitt,Carine,Medium,3325f3eef12a
529,10137,44,99.55,2,4380.2,2003-07-10,Shipped,3,7,2003,Classic Cars,124,S18_1589,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4671284bce78
530,10148,47,100.0,9,4700.0,2003-09-11,Shipped,3,9,2003,Classic Cars,124,S18_1589,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,013538910d8d
531,10161,43,100.0,8,4300.0,2003-10-17,Shipped,4,10,2003,Classic Cars,124,S18_1589,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,0a0962f3ed78
532,10172,42,100.0,6,4200.0,2003-11-05,Shipped,4,11,2003,Classic Cars,124,S18_1589,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Medium,95721217953b
533,10181,42,100.0,2,4200.0,2003-11-12,Shipped,4,11,2003,Classic Cars,124,S18_1589,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,c726fb8f224e
534,10192,29,100.0,7,2900.0,2003-11-20,Shipped,4,11,2003,Classic Cars,124,S18_1589,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium,9ca6ba7fedb8
535,10204,40,100.0,13,4000.0,2003-12-02,Shipped,4,12,2003,Classic Cars,124,S18_1589,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,064f539b2b23
536,10212,38,100.0,6,3800.0,2004-01-16,Shipped,1,1,2004,Classic Cars,124,S18_1589,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
537,10226,38,100.0,4,3800.0,2004-02-26,Shipped,1,2,2004,Classic Cars,124,S18_1589,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Medium,0e30808ae0b2
538,10241,21,100.0,11,2100.0,2004-04-13,Shipped,2,4,2004,Classic Cars,124,S18_1589,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small,ea8b4874955a
539,10253,24,100.0,1,2400.0,2004-06-01,Cancelled,2,6,2004,Classic Cars,124,S18_1589,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,fdd03fb3d341
540,10266,36,100.0,2,3600.0,2004-07-06,Shipped,3,7,2004,Classic Cars,124,S18_1589,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,226fafcd3e73
541,10278,23,100.0,2,2300.0,2004-08-06,Shipped,3,8,2004,Classic Cars,124,S18_1589,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small,ec4d37a6663d
542,10288,20,100.0,14,2000.0,2004-09-01,Shipped,3,9,2004,Classic Cars,124,S18_1589,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,ec6f183184ce
543,10301,32,100.0,4,3200.0,2003-10-05,Shipped,4,10,2003,Classic Cars,124,S18_1589,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,891cb339cb1f
544,10311,29,100.0,9,2900.0,2004-10-16,Shipped,4,10,2004,Classic Cars,124,S18_1589,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
545,10321,44,100.0,6,4400.0,2004-11-04,Shipped,4,11,2004,Classic Cars,124,S18_1589,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium,3a34ce371180
546,10331,44,100.0,14,4400.0,2004-11-17,Shipped,4,11,2004,Classic Cars,124,S18_1589,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,08ccfa59eda2
547,10343,36,100.0,4,3600.0,2004-11-24,Shipped,4,11,2004,Classic Cars,124,S18_1589,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4671284bce78
548,10367,49,56.3,1,2758.7,2005-01-12,Resolved,1,1,2005,Classic Cars,124,S18_1589,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small,e64fa8fbe476
549,10378,34,42.64,5,1449.76,2005-02-10,Shipped,1,2,2005,Classic Cars,124,S18_1589,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
550,10407,59,100.0,11,5900.0,2005-04-22,On Hold,2,4,2005,Classic Cars,124,S18_1589,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Large,6c08df00ec42
551,10419,37,100.0,1,3700.0,2005-05-17,Shipped,2,5,2005,Classic Cars,124,S18_1589,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,f2b0b9a792ab
552,10106,36,100.0,12,3600.0,2003-02-17,Shipped,1,2,2003,Planes,157,S18_1662,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,4eb3d8304916
553,10119,43,100.0,3,4300.0,2003-04-28,Shipped,2,4,2003,Planes,157,S18_1662,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,f2b0b9a792ab
554,10131,21,100.0,4,2100.0,2003-06-16,Shipped,2,6,2003,Planes,157,S18_1662,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Small,d39599d1daa7
555,10143,32,100.0,7,3200.0,2003-08-10,Shipped,3,8,2003,Planes,157,S18_1662,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium,abee7ce4499c
556,10155,38,100.0,5,3800.0,2003-10-06,Shipped,4,10,2003,Planes,157,S18_1662,90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium,959e6812d3b0
557,10167,43,100.0,1,4300.0,2003-10-23,Cancelled,4,10,2003,Planes,157,S18_1662,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,61301e2bd297
558,10178,42,100.0,4,4200.0,2003-11-08,Shipped,4,11,2003,Planes,157,S18_1662,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium,050c74647814
559,10186,32,100.0,1,3200.0,2003-11-14,Shipped,4,11,2003,Planes,157,S18_1662,(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium,c80f1e25a0cd
560,10198,42,100.0,4,4200.0,2003-11-27,Shipped,4,11,2003,Planes,157,S18_1662,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Large,1194106f9647
561,10210,31,100.0,17,3100.0,2004-01-12,Shipped,1,1,2004,Planes,157,S18_1662,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,a41a6e100849
562,10222,49,100.0,4,4900.0,2004-02-19,Shipped,1,2,2004,Planes,157,S18_1662,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Medium,0e30808ae0b2
563,10250,45,100.0,14,4500.0,2004-05-11,Shipped,2,5,2004,Planes,157,S18_1662,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Large,6c08df00ec42
564,10262,49,100.0,9,4900.0,2004-06-24,Cancelled,2,6,2004,Planes,157,S18_1662,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
565,10274,41,100.0,1,4100.0,2004-07-21,Shipped,3,7,2004,Planes,157,S18_1662,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Medium,3e77f87d80b8
566,10284,45,100.0,11,4500.0,2004-08-21,Shipped,3,8,2004,Planes,157,S18_1662,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,891cb339cb1f
567,10296,36,100.0,7,3600.0,2004-09-15,Shipped,3,9,2004,Planes,157,S18_1662,+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium,2f2714d07665
568,10307,39,100.0,1,3900.0,2004-10-14,Shipped,4,10,2004,Planes,157,S18_1662,2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Large,4cfc0088ffc5
569,10316,27,100.0,9,2700.0,2004-11-01,Shipped,4,11,2004,Planes,157,S18_1662,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,72c55ff64268
570,10327,25,100.0,6,2500.0,2004-11-10,Resolved,4,11,2004,Planes,157,S18_1662,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,dbb2ced232e4
571,10338,41,100.0,1,4100.0,2004-11-22,Shipped,4,11,2004,Planes,157,S18_1662,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium,50ce382fa6e5
572,10351,39,99.52,1,3881.2799999999997,2004-12-03,Shipped,4,12,2004,Planes,157,S18_1662,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,0e25a1d2bddc
573,10373,28,57.55,4,1611.3999999999999,2005-01-31,Shipped,1,1,2005,Planes,157,S18_1662,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,981d0e915541
574,10386,25,54.57,7,1364.25,2005-03-01,Resolved,1,3,2005,Planes,157,S18_1662,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
575,10398,33,100.0,11,3300.0,2005-03-30,Shipped,1,3,2005,Planes,157,S18_1662,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4671284bce78
576,10400,34,100.0,1,3400.0,2005-04-01,Shipped,2,4,2005,Planes,157,S18_1662,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Medium,6c08df00ec42
577,10416,24,100.0,14,2400.0,2005-05-10,Shipped,2,5,2005,Planes,157,S18_1662,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,226fafcd3e73
578,10100,30,100.0,3,3000.0,2003-01-06,Shipped,1,1,2003,Vintage Cars,170,S18_1749,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium,9ca6ba7fedb8
579,10110,42,100.0,7,4200.0,2003-03-18,Shipped,1,3,2003,Vintage Cars,170,S18_1749,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,c86481cfaa2d
580,10124,21,100.0,6,2100.0,2003-05-21,Shipped,2,5,2003,Vintage Cars,170,S18_1749,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small,ec4d37a6663d
581,10149,34,100.0,11,3400.0,2003-09-12,Shipped,3,9,2003,Vintage Cars,170,S18_1749,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Medium,6061470bddd8
582,10162,29,100.0,9,2900.0,2003-10-18,Shipped,4,10,2003,Vintage Cars,170,S18_1749,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium,70b9841f5801
583,10173,24,100.0,13,2400.0,2003-11-05,Shipped,4,11,2003,Vintage Cars,170,S18_1749,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,4eb3d8304916
584,10182,44,100.0,10,4400.0,2003-11-12,Shipped,4,11,2003,Vintage Cars,170,S18_1749,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,82d8fc9ff379
585,10193,21,100.0,14,2100.0,2003-11-21,Shipped,4,11,2003,Vintage Cars,170,S18_1749,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,0c5bea48007d
586,10204,33,100.0,4,3300.0,2003-12-02,Shipped,4,12,2003,Vintage Cars,170,S18_1749,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,064f539b2b23
587,10214,30,100.0,7,3000.0,2004-01-26,Shipped,1,1,2004,Vintage Cars,170,S18_1749,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,Medium,902e2ff570a8
588,10227,26,100.0,10,2600.0,2004-03-02,Shipped,1,3,2004,Vintage Cars,170,S18_1749,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,daa0e47b1cdd
589,10241,41,100.0,2,4100.0,2004-04-13,Shipped,2,4,2004,Vintage Cars,170,S18_1749,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Large,ea8b4874955a
590,10280,26,100.0,16,2600.0,2004-08-17,Shipped,3,8,2004,Vintage Cars,170,S18_1749,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,90c6fe2bbe78
591,10288,32,100.0,5,3200.0,2004-09-01,Shipped,3,9,2004,Vintage Cars,170,S18_1749,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,ec6f183184ce
592,10302,43,100.0,1,4300.0,2003-10-06,Shipped,4,10,2003,Vintage Cars,170,S18_1749,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large,fdd03fb3d341
593,10312,48,100.0,17,4800.0,2004-10-21,Shipped,4,10,2004,Vintage Cars,170,S18_1749,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,82d8fc9ff379
594,10331,44,74.04,7,3257.76,2004-11-17,Shipped,4,11,2004,Vintage Cars,170,S18_1749,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,08ccfa59eda2
595,10344,45,100.0,1,4500.0,2004-11-25,Shipped,4,11,2004,Vintage Cars,170,S18_1749,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Large,cd5d7afa353e
596,10367,37,100.0,3,3700.0,2005-01-12,Resolved,1,1,2005,Vintage Cars,170,S18_1749,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium,e64fa8fbe476
597,10379,39,100.0,2,3900.0,2005-02-10,Shipped,1,2,2005,Vintage Cars,170,S18_1749,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
598,10407,76,100.0,2,7600.0,2005-04-22,On Hold,2,4,2005,Vintage Cars,170,S18_1749,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Large,6c08df00ec42
599,10420,37,100.0,5,3700.0,2005-05-29,In Process,2,5,2005,Vintage Cars,170,S18_1749,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,e537ccda51bc
600,10108,38,82.39,2,3130.82,2003-03-03,Shipped,1,3,2003,Classic Cars,77,S18_1889,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,1194106f9647
601,10122,43,72.38,6,3112.3399999999997,2003-05-08,Shipped,2,5,2003,Classic Cars,77,S18_1889,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium,cd5d7afa353e
602,10135,48,79.31,3,3806.88,2003-07-02,Shipped,3,7,2003,Classic Cars,77,S18_1889,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
603,10147,26,82.39,3,2142.14,2003-09-05,Shipped,3,9,2003,Classic Cars,77,S18_1889,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Small,3e77f87d80b8
604,10160,38,88.55,4,3364.9,2003-10-11,Shipped,4,10,2003,Classic Cars,77,S18_1889,2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,Chandler,Michael,Medium,73be75a7a6d1
605,10170,20,63.14,2,1262.8,2003-11-04,Shipped,4,11,2003,Classic Cars,77,S18_1889,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small,7b7edd4826f2
606,10181,22,73.92,10,1626.24,2003-11-12,Shipped,4,11,2003,Classic Cars,77,S18_1889,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,c726fb8f224e
